,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
904,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Lisa E.,3.0,Yes,"Frankfurt am Main, Hessen",39,597,0,11.6.2018," Ich hatte die Potato mit Putenbrust und Zwiebeln, dazu extra eine Portion Guacamole. Leider schmeckte es viel nach Convenience und und Geschmacksverstärkern, die Sour Creme, die zur Ofenkartoffel kam, hätte in der Menge gerne etwas mehr sein können. Hätte ich die Guacamole nicht noch dazu gehabt, wäre es eine ziemlich trockene Angelegenheit gewesen. Für die Qualität des Essens verlangt man dann einen ziemlich stolzen Preis. ","Für Getränke würde ich nochmal wiederkommen, zum Essen eher nicht.",3,0,1
905,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Torben S.,4.0,No,"Mitte, Kiel, Schleswig-Holstein",0,1,100,,,,0,0,0
906,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Marie H.,5.0,No,"Schülp b. Rendsburg, Schleswig-Holstein",15,2,1,17.8.2015,"Ich war gestern mit einer Freundin zum Brunch da und wir waren sehr zufrieden :) es gibt eine riesige Auswahl an Käse, Wurst, Fisch etc. Fürs Brötchen. Dazu noch super leckere Crossiants, Pancakes, Bagels, Tomate Mozzarella, Rührei und zahlreiche andere warme Speisen! Die Obstauswahl war großartig und es war alles sehr frisch. Es wurde alles schnell nachgefüllt und der Service war auch nett.",Wir können das el paso zum brunchen nur weiter empfehlen und würden jeder Zeit wieder hier hin gehen!,1,0,0
907,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Chris M.,4.0,No,"Stralsund, Mecklenburg-Vorpommern",0,17,0,30.3.2016,Umfangreiche Speisekarte.,,0,0,0
908,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Qype User (Mardia…),4.0,No,"Kiel, Schleswig-Holstein",2,64,1,20.7.2013,"Happy Hour So und Mo 19-22h Cocktails 4EUR (bzw einige teurer). Draußen gesessen, Mexican Appetizer gehabt und Cocktails geschlürft. Keine High End Location, aber das erwartet man hier ja auch nicht.","Super, um mit Freunden einen Netten Abend zu verbringen",0,0,0
909,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Adrian H.,1.0,No,"Erfurt, Thüringen",0,1,1,,,"Völlig überteuert, Fingerfoodplatte mit TK-Ware für 6 Personen ca. 85,-€!!! Auf Nachfrage wie der Preis entsteht, keine Rückmeldung! Preis-Leistung nicht gerechtfertigt, absolut nicht zu empfehlen! Nur hübsche Bedienungen reichen hier nicht aus!",1,0,0
910,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Qype User (Heiner…),4.0,No,Hamburg,3,4,1,28.6.2006,"Wer mexikanisch essen möchte, dem ist unbedingt das El Paso in Kiel zu empfehlen und nicht das Santa Fe ein paar Straßen weiter.","Im El Paso gibt es hervorragende Speisen von Buritos, über Tacos bis zu Chicken Wings und Spare Ribs für den mittelmaßig gefüllten Geldbeutel. Auch die Cocktails (auch die ""der Woche"") können sich wirklich sehen lassen. Eine wahre Empfehlung.",0,0,0
911,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Maren M.,3.0,No,"Kiel, Schleswig-Holstein",1,16,0,19.1.2014,*Die Karte ist umfassend und das meiste wird gut erklärt. *Das Essen kam schnell und war ausreichend. Der Salat war frisch und auf meinen Extrawunsch wurde auch geachtet. *Das Personal war sehr freundlich. Leider aber nicht wirklich aufmerksam. Obwohl nicht viel los war. *Der Preis ist gehoben.,,0,0,0
912,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Thorben B.,5.0,No,"Kiel, Schleswig-Holstein",3,6,0,,,,0,0,0
913,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Sanna I.,5.0,No,"Nürnberg, Bayern",1,14,0,6.5.2016,"Sie waren Gestern zu einer Veranstaltung in Kiel und wollten vorher noch eine Kleinigkeit essen und haben sich das El Paso ausgesucht und waren mehr als zufrieden. Sie hatten sich jeder einen kleinen Salat und eine kleine Pizza bestellt. Nach einer halben Stunde kam die sehr freundliche Bedienung und entschuldigte sich sehr höflich, es wäre etwas stressig in der Küche und die Pizzen seien leider verbrand und wurden grad neu gemacht, es dauert nur noch 5 Minuten und so war es dann auch. Meinen Eltern wurden Freigetränke angeboten und nachdem meine Eltern dankend abgelehnt hatten, erschienen ihre bestellten Getränke nicht auf der Rechnung. Der Salat war frisch und vielfältige, die Pizza gut belegt und sehr schmackhaft. Meine Eltern waren sehr zufrieden und würden immer wiederkommen.",,0,1,0
914,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Lisa E.,3.0,Yes,"Frankfurt am Main, Hessen",39,597,0,11.6.2018," Ich hatte die Potato mit Putenbrust und Zwiebeln, dazu extra eine Portion Guacamole. Leider schmeckte es viel nach Convenience und und Geschmacksverstärkern, die Sour Creme, die zur Ofenkartoffel kam, hätte in der Menge gerne etwas mehr sein können. Hätte ich die Guacamole nicht noch dazu gehabt, wäre es eine ziemlich trockene Angelegenheit gewesen. Für die Qualität des Essens verlangt man dann einen ziemlich stolzen Preis. ","Für Getränke würde ich nochmal wiederkommen, zum Essen eher nicht.",3,0,1
915,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Torben S.,4.0,No,"Mitte, Kiel, Schleswig-Holstein",0,1,100,,,,0,0,0
916,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Marie H.,5.0,No,"Schülp b. Rendsburg, Schleswig-Holstein",15,2,1,17.8.2015,"Ich war gestern mit einer Freundin zum Brunch da und wir waren sehr zufrieden :) es gibt eine riesige Auswahl an Käse, Wurst, Fisch etc. Fürs Brötchen. Dazu noch super leckere Crossiants, Pancakes, Bagels, Tomate Mozzarella, Rührei und zahlreiche andere warme Speisen! Die Obstauswahl war großartig und es war alles sehr frisch. Es wurde alles schnell nachgefüllt und der Service war auch nett.",Wir können das el paso zum brunchen nur weiter empfehlen und würden jeder Zeit wieder hier hin gehen!,1,0,0
917,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Chris M.,4.0,No,"Stralsund, Mecklenburg-Vorpommern",0,17,0,30.3.2016,Umfangreiche Speisekarte.,,0,0,0
918,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Qype User (Mardia…),4.0,No,"Kiel, Schleswig-Holstein",2,64,1,20.7.2013,"Happy Hour So und Mo 19-22h Cocktails 4EUR (bzw einige teurer). Draußen gesessen, Mexican Appetizer gehabt und Cocktails geschlürft. Keine High End Location, aber das erwartet man hier ja auch nicht.","Super, um mit Freunden einen Netten Abend zu verbringen",0,0,0
919,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Adrian H.,1.0,No,"Erfurt, Thüringen",0,1,1,,,"Völlig überteuert, Fingerfoodplatte mit TK-Ware für 6 Personen ca. 85,-€!!! Auf Nachfrage wie der Preis entsteht, keine Rückmeldung! Preis-Leistung nicht gerechtfertigt, absolut nicht zu empfehlen! Nur hübsche Bedienungen reichen hier nicht aus!",1,0,0
920,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Qype User (Heiner…),4.0,No,Hamburg,3,4,1,28.6.2006,"Wer mexikanisch essen möchte, dem ist unbedingt das El Paso in Kiel zu empfehlen und nicht das Santa Fe ein paar Straßen weiter.","Im El Paso gibt es hervorragende Speisen von Buritos, über Tacos bis zu Chicken Wings und Spare Ribs für den mittelmaßig gefüllten Geldbeutel. Auch die Cocktails (auch die ""der Woche"") können sich wirklich sehen lassen. Eine wahre Empfehlung.",0,0,0
921,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Maren M.,3.0,No,"Kiel, Schleswig-Holstein",1,16,0,19.1.2014,*Die Karte ist umfassend und das meiste wird gut erklärt. *Das Essen kam schnell und war ausreichend. Der Salat war frisch und auf meinen Extrawunsch wurde auch geachtet. *Das Personal war sehr freundlich. Leider aber nicht wirklich aufmerksam. Obwohl nicht viel los war. *Der Preis ist gehoben.,,0,0,0
922,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Thorben B.,5.0,No,"Kiel, Schleswig-Holstein",3,6,0,,,,0,0,0
923,Solo Pizza,https://www.yelp.de/biz/solo-pizza-kiel-2,5.0,Alina P.,5.0,No,Hamburg,0,2,0,,,,3,1,1
924,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Sanna I.,5.0,No,"Nürnberg, Bayern",1,14,0,6.5.2016,"Sie waren Gestern zu einer Veranstaltung in Kiel und wollten vorher noch eine Kleinigkeit essen und haben sich das El Paso ausgesucht und waren mehr als zufrieden. Sie hatten sich jeder einen kleinen Salat und eine kleine Pizza bestellt. Nach einer halben Stunde kam die sehr freundliche Bedienung und entschuldigte sich sehr höflich, es wäre etwas stressig in der Küche und die Pizzen seien leider verbrand und wurden grad neu gemacht, es dauert nur noch 5 Minuten und so war es dann auch. Meinen Eltern wurden Freigetränke angeboten und nachdem meine Eltern dankend abgelehnt hatten, erschienen ihre bestellten Getränke nicht auf der Rechnung. Der Salat war frisch und vielfältige, die Pizza gut belegt und sehr schmackhaft. Meine Eltern waren sehr zufrieden und würden immer wiederkommen.",,0,1,0
925,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Lisa E.,3.0,Yes,"Frankfurt am Main, Hessen",39,597,0,11.6.2018," Ich hatte die Potato mit Putenbrust und Zwiebeln, dazu extra eine Portion Guacamole. Leider schmeckte es viel nach Convenience und und Geschmacksverstärkern, die Sour Creme, die zur Ofenkartoffel kam, hätte in der Menge gerne etwas mehr sein können. Hätte ich die Guacamole nicht noch dazu gehabt, wäre es eine ziemlich trockene Angelegenheit gewesen. Für die Qualität des Essens verlangt man dann einen ziemlich stolzen Preis. ","Für Getränke würde ich nochmal wiederkommen, zum Essen eher nicht.",3,0,1
926,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Torben S.,4.0,No,"Mitte, Kiel, Schleswig-Holstein",0,1,100,,,,0,0,0
927,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Marie H.,5.0,No,"Schülp b. Rendsburg, Schleswig-Holstein",15,2,1,17.8.2015,"Ich war gestern mit einer Freundin zum Brunch da und wir waren sehr zufrieden :) es gibt eine riesige Auswahl an Käse, Wurst, Fisch etc. Fürs Brötchen. Dazu noch super leckere Crossiants, Pancakes, Bagels, Tomate Mozzarella, Rührei und zahlreiche andere warme Speisen! Die Obstauswahl war großartig und es war alles sehr frisch. Es wurde alles schnell nachgefüllt und der Service war auch nett.",Wir können das el paso zum brunchen nur weiter empfehlen und würden jeder Zeit wieder hier hin gehen!,1,0,0
928,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Chris M.,4.0,No,"Stralsund, Mecklenburg-Vorpommern",0,17,0,30.3.2016,Umfangreiche Speisekarte.,,0,0,0
929,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Qype User (Mardia…),4.0,No,"Kiel, Schleswig-Holstein",2,64,1,20.7.2013,"Happy Hour So und Mo 19-22h Cocktails 4EUR (bzw einige teurer). Draußen gesessen, Mexican Appetizer gehabt und Cocktails geschlürft. Keine High End Location, aber das erwartet man hier ja auch nicht.","Super, um mit Freunden einen Netten Abend zu verbringen",0,0,0
930,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Adrian H.,1.0,No,"Erfurt, Thüringen",0,1,1,,,"Völlig überteuert, Fingerfoodplatte mit TK-Ware für 6 Personen ca. 85,-€!!! Auf Nachfrage wie der Preis entsteht, keine Rückmeldung! Preis-Leistung nicht gerechtfertigt, absolut nicht zu empfehlen! Nur hübsche Bedienungen reichen hier nicht aus!",1,0,0
931,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Qype User (Heiner…),4.0,No,Hamburg,3,4,1,28.6.2006,"Wer mexikanisch essen möchte, dem ist unbedingt das El Paso in Kiel zu empfehlen und nicht das Santa Fe ein paar Straßen weiter.","Im El Paso gibt es hervorragende Speisen von Buritos, über Tacos bis zu Chicken Wings und Spare Ribs für den mittelmaßig gefüllten Geldbeutel. Auch die Cocktails (auch die ""der Woche"") können sich wirklich sehen lassen. Eine wahre Empfehlung.",0,0,0
932,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Maren M.,3.0,No,"Kiel, Schleswig-Holstein",1,16,0,19.1.2014,*Die Karte ist umfassend und das meiste wird gut erklärt. *Das Essen kam schnell und war ausreichend. Der Salat war frisch und auf meinen Extrawunsch wurde auch geachtet. *Das Personal war sehr freundlich. Leider aber nicht wirklich aufmerksam. Obwohl nicht viel los war. *Der Preis ist gehoben.,,0,0,0
933,El Paso,https://www.yelp.de/biz/el-paso-kiel,3.0,Thorben B.,5.0,No,"Kiel, Schleswig-Holstein",3,6,0,,,,0,0,0
934,istanbul restaurant,https://www.yelp.de/biz/istanbul-restaurant-kiel,4.0,Qype User (meinci…),5.0,No,"Kiel, Schleswig-Holstein",18,236,1,5.5.2008,,da kann mann fangfrisch direkt von aquarium fische verspeisen.holzkohle grill haben sie und der fisch schmeckt viel besser im holzkohle grill.ist auch sauber und das personal ist ganz nett.preise sind auch optimal.es gibt auch fleischgerichte die da besonders gut schmecken.ich empfehle es,0,0,0
935,istanbul restaurant,https://www.yelp.de/biz/istanbul-restaurant-kiel,4.0,Qype User (Steuer…),4.0,No,"Kiel, Schleswig-Holstein",0,7,0,,,,0,0,0
936,Manufactur,https://www.yelp.de/biz/manufactur-kiel,,,,,,,,,,,,,,
937,YUMMY!,https://www.yelp.de/biz/yummy-kiel-2,,,,,,,,,,,,,,
938,Idas Kumpir,https://www.yelp.de/biz/idas-kumpir-kiel,5.0,Lo G.,5.0,No,"Stakendorf, Schleswig-Holstein",0,5,1,8.1.2017,"Erster Beitrag Wir waren traurig, als Ida in der Holtenauer Straße geschlossen hat. Umso mehr freuen wir uns, dass nach langem Warten ""Ida's Kumpir"" im Knooper Weg neu geöffnet hat.  Hier gibt es leckerste Kumpir-Backkartoffeln mit wirklich feinen Zutaten. Kein Schnellimbiss, sondern mit Liebe zubereitet und wirklich Feinkost. Die Backkartoffel kann nach Belieben zusammengestellt werden. Grundlage ist eine Backkartoffel mit Olivenöl und Schafskäse oder mit Butter und Gouda. Dazu gibt es dann als kostenlose Zutaten nach Belieben Mais, Peperoni, Zwiebeln, Sambal Oelek. Gegen Aufpreis dann diverse Zutaten wie Auberginen, Hähnchen, Tsatsiki, eigentlich alles, was das Herz begehrt, qualitativ hochwertig.  Die Gaststube ist sehr gemütlich eingerichtet, im Sommer kann man mittags oder abends wunderbar draußen sitzen.  Ein gelungenes, leckeres Gesamtkonzept",Kumpir mit reichlichen Zutaten.,0,0,0
939,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,Christoph H.,5.0,Yes,"Kiel, Schleswig-Holstein",135,321,0,31.1.2016,,Dazu das freundliche und sehr aufmerksame Personal. Ein ganz rundes Frühstückserlebnis.,4,2,3
940,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,Angi B.,1.0,No,"Neumünster, Schleswig-Holstein",1,70,2,10.6.2020,,"10.6.2020 Davon mal abgesehen das es so oder so nicht schmeckt ist das überhaupt verwunderlich das so ein Personal eingestellt wird ,weder höflich noch schnell.Gerne werde ich belehrt und gerne auch bevormundet . Naja anscheinend hat die Inhaberin es nach 2 Monaten nicht nötig das etwas Geld in die Kasse kommt vielen Dank!!",0,0,0
941,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,Kersten W.,4.0,No,"Heikendorf, Schleswig-Holstein",10,445,0,17.8.2019,"wie jetzt, das NiL ist von mir noch nicht bewertet? Wo war ich da mit meinen Gedanken und mit dem Smartphone beim Einchecken? Naja, der immer wieder mal vorwurfsvolle Blick meiner liebenden Gattin sorgt hin und wieder dafür, dass das Telefon nicht gezückt wird, wenn wir irgendwo aufschlagen.  By the way: NiL = Neue innovative Lebenslust.  Diesmal hatten wir Urlaub, genossen im Juli 2019 die Sonne und bummelten in der Holtenauer Straße unter ""den Arkarden"". Hier gibt es viele inhabergeführte Geschäfte, die zum Bummeln und Shoppen einladen. 2-3x im Jahr sind wir hier unterwegs.  Nach nunmehr 2 Std. bummeln meldete sich dann auch mal wieder der ""kleine Hunger"", vermeldete aber auch sofort, dass er gerne auch mehr nimmt. :-) Also ging es nicht, wie sonst so oft, ins ""Extrawürste"", sondern mal wieder ins NiL. Das ""Extrawürste"" ist der Knaller, aber die Portionen lassen den Mann mit Hunger auch mal mit einem Nachschlag liebäugeln. Aber: die Qualität dort ist immer der Hammer.  Wenige Schritte daneben liegt das NiL. Hier ist das Essen super, aber  nicht so exquisit wie beim genannten Nachbarn. Dafür brauchst Du hier Platz im Magen, damit der Teller leer zurück gehen kann. Und danach stand mir diesmal der Sinn.  Meine Frau bestellte sich einen Salat und ich landete bei Penne mit Hähnchenbrustfilet, Birne, Ruccola, Walnüssen und Gorgonzola-Weißweinrahm. Die Nudeln werden hier selbstgemacht und kommen immer al dente daher. Die Portion war wie immer toll und der Gorgonzola-Weißweinrahm war ein Gedicht.  Die Bedienungen sind immer gut drauf, hier wird gnadenlos ""geduzt"", was nicht immer jedem gefällt. Na und, dann dutze ich halt gnadenlos zurück. ;-)  Es war nett, superlecker und preislich völlig im Rahmen. Wir kommen definitiv wieder.",,3,1,1
942,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,Daniel B.,4.0,No,"Leipzig, Sachsen",13,349,40,13.11.2018,,,0,0,0
943,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,Axel D.,4.0,No,"Dortmund, Nordrhein-Westfalen",0,37,0,31.3.2016," Nur die Toilettensituation erinnert da doch mehr an ein Dixieklo, jedenfalls, was den Männerbereich angeht. 1 Toilette, 1 qm groß, da ist mehr möglich.",,0,0,1
944,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,CurryChili S.,4.0,No,"Ravensberg - Brunswik - Düsternbrook, Kiel, Schleswig-Holstein",0,4,0,,"Nur die Bedienung war leider nicht so schnell und die Musik an dem Abend etwas zu laut, daher ein Sternchen weniger.",,0,0,0
945,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,V. N.,5.0,No,"Noe Valley, San Francisco, Vereinigte Staaten",7,7,0,3.2.2017,,,0,0,0
946,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,L D.,5.0,No,Hamburg,1,36,0,22.8.2016,,,0,0,0
947,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,T Wie T.,2.0,No,"Kiel, Schleswig-Holstein",19,110,0,26.6.2016,,,0,0,0
948,N.I.L.,https://www.yelp.de/biz/n-i-l-kiel,4.0,Qype User (Elli7…),5.0,No,"München, Bayern",901,491,9,9.2.2009,"Eine Bekannte hatte mir von dem Nil in Kiel erzählt und da ich wenig nette Plätze in Kiel kenne, hatte ich mir vorgenommen beim nächsten Kiel-Besuch das Nil auszuprobieren!  An einem Sonntag wars dann soweit! Nettes Ambiente, Duft von frischen Kräutern und ein netter Service. Durch ein Glas-Dach wirkt das Restaurant-Cafe hell und freundlich!  Bestellt wird hier am Tresen. Man bekommt eine Künster-Puppe mit Zahl gereicht und wenn das Essen fertig ist wird es einem am Platz serviert!  In der Speisekarte findet man viele verschiedene Frühstücks Variation ( diese kann man bis 22 Uhr erhalten), Salate mit einer großes Auswahl an Extras, wie Fisch, Käse oder Fleisch! Geröstetes Brot, Pasta, wers mag auch gern als vollkorn! Meersalz-Kartoffeln und jede Menge an Süßen Verführungen.  Die Preise sind absolut gerechtfertigt! Ein Lachsfilet mit Vollkorn Pasta, Lauch & roten Zwiebeln liegt bei 11,90 EUR, geschmacklich mal was anderes und dazu sehr gut! Reicht auch gut für 2 Personenje nach Hunger!  Der Service ist zuvorkommend und symphatisch!  Ich war definitiv nicht das letzt Mal in Nil! :)  p.s. Den Latte Macchiato gibts hier auch mit Soja-Milch!",,2,0,1
949,Restaurant Zum Mohrenkopf,https://www.yelp.de/biz/restaurant-zum-mohrenkopf-kiel,3.0,Qype User (Krienk…),5.0,No,"Kiel, Schleswig-Holstein",2,11,0,17.3.2007,"Vorweg hatte ich eine der so genannten Kleinigkeiten: den Störtebeker Teller, der gar nicht klein, dafür um so leckerer war :-) Auf ihm tummelten sich diverse Spezialitäten aus dem Meer über einem lecker angemachten Salat. Hmm, Bärlauchkrabben... Und dieser Matjes mit Preiselbeeren. Der Lachs war auch nicht zu verachten. Um aber noch einmal zum Dessert zu kommen: Das selbstgemachte Parfait und die Mousse au je-ne-sais-quoi umspielt von verschiedenen Soßen ließen allenfalls eine Frage offen: Wo ist der Mohrenkopf?",,0,0,0
950,Restaurant Zum Mohrenkopf,https://www.yelp.de/biz/restaurant-zum-mohrenkopf-kiel,3.0,Hänna H.,3.0,No,"London, Vereinigtes Königreich",9,25,0,10.4.2019," Nun zu dem was uns mega geärgert hat. Für Kielbuchbesitzer leider eine Abzockmasche. Das Kielbuch limitiert ein Gericht, welches ein Schnitzel für 14,95€ ist. Man bekommt 2 zum Preis für ein Gericht. Nun gibt es eine Sonderkarte auf der 3 Gerichte stehen. Unter anderem auch genau das selbe Schnitzel für 18,95€. Ganz genau das gleiche taucht aber auch in der normalen Karte auf für 14,95€ also auch dass was im Buch steht. Das haben wir bestellt. Haben aber das teure in Rechnung gestellt bekommen. Auf Nachfrage sagte man uns, dass nur die Sonderkarte für das Kielbuch gilt (was komisch ist denn wie gesagt im Buch steht nur ein Gericht. In der Karte 3) Hätte man uns das vorher gesagt wäre es auch kein Problem gewesen. So ist es einfach nur frech und unverschämt. Das Buch soll Kunden dazu bringen mal zu probieren und neue Kunden zu gewinnen. Wir kommen defenitiv nicht wieder. Das ganze war einfach zu unsympatisch und die Bedienung zudem sehr unfreundlich.  Wir haben zudem sehr lange auf unser Essen gewartet.",,0,0,0
951,Restaurant Zum Mohrenkopf,https://www.yelp.de/biz/restaurant-zum-mohrenkopf-kiel,3.0,Stefan K.,2.0,No,"Kiel, Schleswig-Holstein",0,42,0,,,,0,0,0
952,Restaurant Zum Mohrenkopf,https://www.yelp.de/biz/restaurant-zum-mohrenkopf-kiel,3.0,RK User (kiel-s…),3.0,No,"Kiel, Schleswig-Holstein",58,113,7,2.9.2012,"Wir wollten heute nicht kochen und hatten noch Gutscheine aus dem Gutscheinbuch nicht eingelöst. Wir gingen also das Buch durch und haben uns heute für das Restaurant ""Zum Mohrenkopf"" entschieden.   Das Restaurant liegt sehr zentral am Exerzierplatz, Ecke Sandkuhle. Die Parkmöglichkeiten sind begrenzt, da die Sandkuhle nur für Anwohnerparken zur Verfügung steht.  Jedoch stehen auf dem Exerzierplatz häufig genügend Parkplätze zur Verfügung.   Wir betraten das Restaurant und wurden von einer mit einem Hosenanzug und Schlips gekleideter Kellnerin herzlich begrüßt, welche hinter dem Tresen stand. Wir fragten nach einem Tisch für zwei, darauf fragte die Kellnerin hinter dem Tresen die zweite Kellnerin, die aus dem dritten Gastraum kam, ob noch ein Tisch frei sei. Sie zeigte auf einen Tisch im ersten Gastraum gegenüber vom Tresen. Dann auf einen im zweiten Raum direkt zwischen den Durchgängen vom zweiten in den dritten Gastraum. Und dann noch auf einen Tisch im dritten Gastraum. Wir entschieden uns für den Tisch Nummer drei, da wir uns von der Lage die meiste Ruhe versprachen.   Die Tische waren komplett eingedeckt mit Kristallgläsern, weißen, gestärkten Tischdecken und roten Tischläufern, zum Teil standen frische Blumen auf den Tischen. Die Wände waren im Einklang mit den Tischarrangements, sodass das Gesamtbild stimmig war für den Gast. Die weiteren Gäste waren älter als wir (so etwas 50+) und waren gut gekleidet. Das mag daran liegen, dass heute das Abschlusskonzert des ""Schleswig Holsteiner Musikfestivals"" in der Sparkassenarena stattfand.   Uns wurden von der jungen dunkelhaarigen Kellnerin Speisekarten übergeben und es wurde eine Weinkarte auf den Tisch gestellt. Als wir in die Karte schauten, bekam ich mit, dass das Restaurant nicht alle Weine aus der Karte vorhielt. Eine Gesellschaft hatte einen Wein gewählt, der leider nicht verfügbar war. Dann fragten sie nach einem Weiteren aus der Karte, den sie auch leider nicht hatten.  Darauf hin empfahl die blonde Kellnerin einen Wein aus der Karte, der dann auch genommen wurde.   Die Kellnerin empfahl sich und ging zum Überreichen der Karten an den Nachbartisch. Danach verschwand sie aus dem Gastraum. Wir schauten in die Karte und fanden auf der ersten Seite eine Monatsspezialkarte. Auf der Karte stand: im Burgundersund geschmorte Dammwildkeule mit einer leichten Wacholderjus, Preiselbeerbirne, Apfelrotkohl und Kroketten zu €17,90; Rehrückenfilet rosa gebraten auf einer Preiselbeerbirne, Apfelrotkohl, gefüllte Birne und Kroketten zu €22,90; Knurrhahnfilets in einer knusprigen Sesamhülle auf einer Curryfruchtsause, Naturreis und Salatteller zu €16,90 und eine gebackene Ofenkartoffel an Salat mit Sourcreme und Gravedlachs oder sautiertes Shrimps  zu €13,90.   Auf den Folgeseiten wurden wir fast erschlagen von dem Umfang der Karte (ich bin immer skeptisch, wenn eine Karte so umfangreich ist, da dann häufig keine Frische garantiert werden kann und vieles auf der Dose kommt).  Da wir über einen Gutschein essen wollten , stand uns eine extra Seite zur Verfügung, um ein eigenes Dreigängemenü zusammen zu stellen. Die Karte hatte eine Auswahl von verschiedenen Gerichten aus der großen Karte, wie zum Beispiel: Gruß aus der Küche - Lachstatar mit Kaviar; Vorspeisen: Tomatencremesuppe mit Gin, Fleischklößen und Sahnehaube, Krabbensuppe mit Cognac, gebratene Garnelen und Baguette oder einen kleinen Salat der Jahreszeit mit hausgemachtem Balsamicodressing. Aus folgenden Hauptspeisen konnten wir wählen: a)Lachs- und Steinbeißerfilet in Zitronenbutter gebraten auf Blattspinatbett, zweierlei Saucen, Reis oder Dillkartoffeln; b) Schweinefiletmedallions mit einer Champingonrosmarinsauce, bunter Gemüseauswahl und Kroketten; c) gebratene Entenbrust auf Trauben-Pfeffersauce mit feinem Buttergemüse und Kroketten; d) Schweinelachssteak auf einer rosa Pfeffersauce, gebackenen Zuchinischeiben und Dauphinekartoffeln oder e) ein Schnitzel ""Schleswig Holsteiner"" Art mit buntem Gemüse, Pfeffergurken, roten Rüben und Bratkartoffeln. Als Dessert standen die Dessertvariation ""Zum Mohrenkopf"" oder heißer Apfelstrudel mit Vanilleeis oder ein Absacker zur Auswahl.   Wir hatten recht schnell etwas gefunden, da wir die vorigen Seiten nicht zu beachten brauchten. Als die Kellnerin erneut zu uns an den Tisch kam, fragte sie höflich, ob wir schon wüssten, was wir trinken wollten. Wir bestellten eine große KiBa zu 0,4 l zu €4,50 und ein großes Alsterwasser 0,5 l zu €3,90. Zudem bestellten wir als ersten Gang einen kleinen Salat und die Krabbensuppe. Der Hauptgang wurde gebildet vom Schweinefilet jedoch mit Petersilienkartoffeln und der Entenbrust mit Bratkartoffeln. Zum Dessert bestellten wir den Apfelstrudel und die Variation ""Zum Mohrenkopf"".   Die Getränke wurden zügig gebracht, sie waren kühl und in der KiBa war ein Strohhalm gesteckt worden. Dann fingen wir an, uns zu unterhalten. Nach 30 Minuten schaute ich skeptisch auf die Uhr und war über die verronnene Zeit erstaunt. Nach 35 ...",,0,1,1
