,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
232,Neoness,https://www.yelp.fr/biz/neoness-paris-10,3.0,Jessica T.,4.0,No,Paris,194,254,0,," J'hésitais longtemps entre plusieurs salles de sport et je pense que les formules Neoness m'ont convaincu car on fait son abonnement à la carte selon ses envies (avec ou sans cours collectifs, une salle ou toutes les salles et avec ou sans engagement). Je pense que c'est le côté sans engagement avec des prix abordables qui m'a décidé!  Concernant la salle dans le 13ème alors déjà c'est la première salle que j'ai essayé et elle ne contient que des machines ce qui est un peu dommage car c'est l'adresse la plus proche de chez moi. Mais c'est très propre, j'y vais en dehors des heures de pointes donc il n'y a pas trop de monde et j'aime bien l'ambiance de cette salle je m'y sens bien.",,2,0,1
233,Neoness,https://www.yelp.fr/biz/neoness-paris-10,3.0,Kamillo I.,4.0,Yes,Paris,162,114,5,,"Je ne sais vraiment pourquoi mais j'aime particulièrement cette salle ! Certes, c'est pas la plus jolie et la plus neuve mais elle dégage quelque chose de sympa :-)  Habitant à 10 min à pied c'est très pratique pour les séances de sport et du cardio !  J'apprécie le fait que les vestiaires soient  placés juste après l'entrée. Tout comme la première salle de muscu située au fond du bâtiment.  A l'étage on trouve une salle de cardio et musculation libre ( en travaux actuellement jusqu'au 24/2/16 )  L'ambiance y est bon enfant sans l'attitude m'as-tu-vu :-)  Très cool !",,2,1,1
234,Neoness,https://www.yelp.fr/biz/neoness-paris-10,3.0,Justine P.,4.0,No,Nice,1,35,7,," Cette salle de sport low cost propose des tarifs très avantageux (27euros l'accès illimité) pour une utilisation indépendante mais aussi des cours collectifs et des coachs moyennant un abonnement plus important.  Low cost oblige, les douches sont payantes et les serviettes ne sont pas fournies. Au niveau de l'équipement par contre rien à redire ! Les machines semblent récentes et sont très bien entretenues, aucun problème d'hygiène ou de matériel en panne.  Des écrans plats sont également placés des deux cotés de la salle, parfait pour suivre les informations ou les émissions du soir tout en brûlant des calories.  Au niveau de la fréquentation la salle est bien sur plus fréquentée le soir à partir de 18h mais je n'ai jamais eu de soucis pour avoir une machine. ",,7,0,1
235,Neoness,https://www.yelp.fr/biz/neoness-paris-10,3.0,Ben D.,1.0,No,"5ème arr., Paris",31,6,0,,,,3,2,0
236,Neoness,https://www.yelp.fr/biz/neoness-paris-10,3.0,Louisa F.,3.0,No,Paris,168,251,5,,,,3,0,1
237,Unity Factory,https://www.yelp.fr/biz/unity-factory-paris,,,,,,,,,,,,,,
238,Centre Aquatique d’Alfortville,https://www.yelp.fr/biz/centre-aquatique-d-alfortville-alfortville,4.0,Rémi H.,5.0,No,"Vincennes, Val-de-Marne",42,288,0,," Les vestiaires sont propres et ça ne sent pas le chlore puisque l'eau est traitée à l'ozone.  Les cabines de change et les douches sont mixtes et les casiers n'acceptent que les pièces d'un euro, soyez prévoyants.",,1,0,0
239,Centre Aquatique d’Alfortville,https://www.yelp.fr/biz/centre-aquatique-d-alfortville-alfortville,4.0,Benoît B.,4.0,No,"Alfortville, Val-de-Marne",112,415,3,,,"L'intérieur est composée d'une piscine pour la nage, de deux bassins l'un pour les petits et l'autre avec un parcours type rivière et là où se font les entrainements d'aquabike ou autres. Au fond, un tobogan. Le complexe dispose d'une salle de sport et d'un espace détente.  On se déchausse dés l'entrée pour pénétrer dans les vestiaires qui sont mixes. Les casiers à 1e ou une pièce en plastique identique. L'avantage est tout de même qu'on n'a pas cette odeur de chlore qui vous agresse et ça s'est agréable, mais je vous rassure on sent quand même bien la piscine en sortant !",0,0,0
240,Centre Aquatique d’Alfortville,https://www.yelp.fr/biz/centre-aquatique-d-alfortville-alfortville,4.0,JF V.,4.0,No,"Alfortville, Val-de-Marne",66,460,2,,"Prem's Et bien nous y allons régulièrement avec nos petites filles, et nous on ne se pointe pas à la fermeture, mais plutôt peu après l'ouverture vers 10h30 du matin où il n'y a pas encore trop de monde.  Multiples bassins = un grand de 25 mètres pour adultes, un moins profond (1m30 maxi) avec jets, bulles et couloir à courant) et un tout petit bain de 0m40 pour les tous petits avec des bulles aussi.  Nous avons bien sûr aussi testé le toboggan qui est un toboggan lent (couleur bleue en niveau de danger) donc qui va très bien pour descendre avec des petits en les tenant assis entre les jambes pour freiner la descente avec nos jambes, mais les plus grands peuvent aussi s'amuser à aller plus vite en se couchant.  Un solarium à l'extérieur très utile en ce moment et une jolie vue sur la Seine et le Pont du Port à l'Anglais, et la nature aux environs.  Il n' y a pas de quoi se plaindre, bien au contraire!!!  Nos petites filles en ressortent ravies!  ----------------  Après 5 ans de patience les Alfortvillais disposent de nouveau depuis début 2011 d'un magnifique Centre Aquatique d'une très belle facture architecturale, qui s'avance tel un navire vers le pont du Port à l'Anglais en ouvrant ses grandes baies au soleil du sud.  Bassin de 25 mètres, bassin pour les enfants, centre de balnéo et de remise en forme (sauna, hammam, aquajogging, aquabiking, etc..), dotée d'un parking pour ceux qui viennent de plus loin.  Bref je vous encourage à le visiter et à venir vous ébrouer dans ses bassins...",Centre Aquatique - Alfortville - les bassins intérieurs Centre Aquatique - Alfortville,2,1,2
241,Coach Sveltesse,https://www.yelp.fr/biz/coach-sveltesse-paris-2,5.0,Membre Qype (yotue…),5.0,No,Paris,184,336,0,,"L'Equipe Coach Sveltesse propose un large choix de programme : renforcement musculaire, remise en forme, perte de poids, programmes fitness...  Et en plus, l'Equipe est composée de coachs souriants et expérimentés. Un bon plan à Paris surtout en ce moment (juin) car pour les beaux jours Coach Sveltesse fait des promos!",,0,0,0
242,Coach Sveltesse,https://www.yelp.fr/biz/coach-sveltesse-paris-2,5.0,Membre Qype (byseba…),5.0,No,Paris,3,10,0,,"Il est possible de télécharger des articles sur la forme, la diététique et la perte de poids, puis super important, Le site permet d'ecouter des podcast audio sur la préparation mentale. Super: Les outils minceur qui sont gratuits, pour contrôler son poids et calculer le nombre de calories, par exemple.",,0,0,0
243,Coach Sveltesse,https://www.yelp.fr/biz/coach-sveltesse-paris-2,5.0,Membre Qype (Lenah…),5.0,No,Paris,122,67,0,,,,0,0,0
244,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Membre Qype (Mister…),5.0,No,Paris,1,3,2013,,,,0,0,0
245,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Julie L.,3.0,No,Paris,20,4,1,,"Si vous êtes une sportive du dimanche il va d'abord falloir vous accrocher car le premier échauffement de cette salle est d'arriver vivante au vestiaire après l'ascenssion d'un escalier de 85 marches.  Les vestiaires sont assez grands mais malheureusement pour les pudiques il n'y a pas de cabine individuelle pour se changer.  La salle de muscu/cardio est agréable car elle est abritée sous une grande verrière haute de plafond qui diffuse de la lumière naturelle. Point négatif : il n'y a pas de télé sur les appareils de cardio mais la connection 3G permet facilement de se mater des replays sur son smartphone.  Après l'effort le réconfort avec au choix un hammam (où je ne vais que rarement car on ne peut pas s'y allonger) ou un sauna. Attention pour les pudiques (encore) la douche est collective. Plusieurs ""sèche-cheveux"" sont à votre disposition mais comme un sèche-mains serait plus efficace, je ne m'en sert presque jamais.",Salle cardio,6,3,4
246,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Lea P.,3.0,No,Paris,0,239,2,,"Prem's Le quartier n'est pas le plus génial de Paris donc pour rentrer chez soi vers 22h lorsqu'on est une fille je ne recommande pas particulièrement du tout mais pour ce qui est du sport, il n'y a rien à redire c'est LE spot de la fitness et de la remise en forme.  L'espace de 2000m2 qui a autrefois était l'atelier des premières maquettes de TGV a été parfaitement aménagé. Ici on trouve toutes les machines possibles et imaginables et ont peu les utiliser tranquillement en regardant ce qu'on souhaite à la t.v grâce à d'innombrables écrans dispatchés un peu partout. C'est effectivement très grand mais ça n'en est pas pour autant une usine, les habitués se retrouvent assez facilement et une ambiance amicale est toujours au rdv."," Seul point noir, la pratique d'arts martiaux sans tatami c'est pas trop mon truc.",0,0,0
247,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Marine K.,4.0,No,"75, Paris",3,9,500,,,,2,0,0
248,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Jim C.,2.0,No,Paris,0,2,0,,,,0,0,1
249,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Membre Qype (jr1300…),3.0,No,Paris,2,3,0,,il s'agit à mon sens d'une bonne alternative avec des tarifs quand même plus abordables que ceux proposés au club med et avec également l'avantage de bénéficier d'une carte permettant de s'entrainer dans les autres clubs du réseau (porte maillot et avenue bolivar notamment)  je m y entraine essentiellement pour les arts martiaux ou les professeurs sont compétents et reconnus... et je trouve également l'ambiance au sein du club très bonne  Le complexe est grand et dispose de nombreux appareils de muscu et de cardio... par contre c'est souvent complétement blindé le soir et odorat sensible attention: de fortes effluves de transpiration en fin de journée ce qui doit etre lié à un problème de ventilation. L'hygiène dans les vestiaires n'est également pas au niveau du club med pour ne citer que lui,,0,0,0
250,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Membre Qype (nini91…),5.0,No,"Saint-Ouen, Seine-Saint-Denis",2,11,0,,,,0,0,0
251,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Membre Qype (virgin…),4.0,No,Paris,3,1,0,,"Les programmes de cours sont variés et les professeurs très compétents. De plus si l'on ne trouve pas son bonheur dans les cours proposés à Ornano, l'abonnement donne accès à toutes les salles du réseaux Les Cercles de la Forme. Seul bémol, aucune salle avec tatami pour les arts martiaux. Autre petit bémol, l'accès aux différentes salles se fait par un escaliers qui desserre quatre étages!!! Dure quand on décide de se remettre au sport après une blessures!!! Bref, si vous avez un peu d'argent de côté et que vous êtes motivés, foncez!!!!",,0,0,0
252,Cercles de la Forme,https://www.yelp.fr/biz/cercles-de-la-forme-paris-6,4.0,Membre Qype (pu…),5.0,No,Paris,4,21,0,,,,0,0,0
253,Basic-Fit,https://www.yelp.fr/biz/basic-fit-paris-16,,,,,,,,,,,,,,
254,Fitness Park,https://www.yelp.fr/biz/fitness-park-bobigny-2,,,,,,,,,,,,,,
255,EPISOD Hub Place de Clichy,https://www.yelp.fr/biz/episod-hub-place-de-clichy-paris-4,,,,,,,,,,,,,,
256,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-8,,,,,,,,,,,,,,
257,Club aquilon,https://www.yelp.fr/biz/club-aquilon-ermont,5.0,Bruno L.,5.0,No,"Pierrelaye, Val-d'Oise",0,27,0,,"Ai démarché plusieurs clubs avant de faire mon choix. Le club Aquilon faisait de meilleurs tarifs (décembre 2011) que ses concurrents. J'ai donc essayé un mois. C'est sans aucun regret que j'y suis toujours aujourd'hui ! A noter : une disponibilité vraiment remarquable des employés, et pas seulement avant de signer votre chèque. A noter également des conseils personnalisés sur demande (voir avec David, le gérant très sympa), notamment au niveau des programmes de renfort musculaire et programme de régime alimentaire. Les cours collectifs sont aussi très appréciés, les animateurs ont une superbe pêche et savent vous encourager pendant l'effort. Bref, je recommande chaudement.",,2,0,0
258,Club aquilon,https://www.yelp.fr/biz/club-aquilon-ermont,5.0,Membre Qype (elodie…),5.0,No,"Le Plessis-Bouchard, Val-d'Oise",57,81,5,,"Club de Fitness/musculation/remise en forme 38 rue Jean Jaures 95120 ERMONT 4 Coach/prof 47 Cours collectifs par semaine Cardio training /Sauna / UVA Coaching permanent en salle de musculation Inscrite depuis un an, ce club offre des cours de cardio et muscu de QUALITE !!! Coach souriant et offrant un moment convivial tout cela dans l'effort ! C'est un vrai plaisir d'aller se dépenser, se défouler ! Cours LesMills et maintenant Radical fitness",,0,0,0
259,Fitness First France,https://www.yelp.fr/biz/fitness-first-france-paris-2,5.0,,,,,,,,,,,,,
260,AB Sport,https://www.yelp.fr/biz/ab-sport-paris,,,,,,,,,,,,,,
261,Bodysline,https://www.yelp.fr/biz/bodysline-paris,,,,,,,,,,,,,,
262,Le Sporting,https://www.yelp.fr/biz/le-sporting-paris,,,,,,,,,,,,,,
263,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-3,3.0,Cécile P.,4.0,No,Paris,26,2,0,,Inscrite depuis deux mois et c'est toujours un plaisir d'y venir !,,0,1,0
264,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-3,3.0,Mohamed B.,4.0,No,Paris,9,28,0,," Mais j'ai décidé de changer! Alors j'ai choisi la salle la plus proche pour avoir la motivation de me bouger!  La salle est petite, mais y'a tout le matériel nécessaire! Et franchement j'ai eu peur que ce soit grave blindé, mais ça passe, pour l'instant j'ai pas vraiment attendu pour une machine! Par contre, pour les cours, y'a vraiment du monde, il faut s'inscrire pour faire un cours, et 5 min après le début des inscriptions, bah y'a plus de place! Vous serez prévenu, y'a des combats pour s'inscrire, ils ont installés des rings, et c'est parti!  Pour le prix, pas de surprises, faut mettre la main a la poche pour suer!",,5,4,2
265,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-3,3.0,Rebecca N.,3.0,No,"Londres, Royaume-Uni",237,461,4,,,"Publié le 14/02/2015 4 photos Prem's Cette salle de sport est en sous sol donc pas de lumière du jour, des appareils qui ont déjà bien vécu, l'eau chaude presque toujours aux abonnées absentes...Mais malgré tout j'arrive toujours à trouver une machine libre en y allant avant 18h.",1,0,0
266,Karim Ya,https://www.yelp.fr/biz/karim-ya-paris-2,,,,,,,,,,,,,,
267,CMG Sports Club,https://www.yelp.fr/biz/cmg-sports-club-paris-3,3.0,Membre Cityvox (petite…),2.0,No,Paris,2,269,0,,,,0,0,0
268,Moving,https://www.yelp.fr/biz/moving-thiais,,,,,,,,,,,,,,
269,Fitness Park,https://www.yelp.fr/biz/fitness-park-paris-6,3.0,Lisa P.,4.0,No,"Calgary, Canada",0,40,0,,"Nous avons réussi à obtenir une formule libre qui permet de venir quand on veut et même à midi il y a un monde fou hormis le we !!! Alors à 19 h c'est une véritable folie... Impossible de faire de la musculation. Les machines de cardio sont accessibles par contre mais souvent en panne. La plupart sont réparées rapidement cependant.  J'ai également résilié mon abonnement après pile 1 an alors je peux témoigner. Oui Fitness Park facture 150 euros mais c'est si vous décidez de partir avant et c'est parfaitement légal. (Je me suis pas mal renseignée vu que je partais pour l'étranger !) Dans la plupart des cas, il vaut mieux attendre la fin des un an et faire un courrier recommandé pour ne pas poursuivre votre abonnement. (Il est d'office 12 mois et résiliable ensuite sous 2 mois) La salle facturant 29,95 par mois, 150 euros représentent 5 mois ! Donc à moins que vous ne décidiez de n'y aller que 6 mois, ça n'a aucun intérêt de résilier avant l'échéance. Et aucune excuse n'est possible ni même un départ à l'étranger. (J'ai essayé mais on m'a dit que ce n'était pas possible. Enfin si, mais je devais payer 150 euros)  Bon d'un côté c'était dans les CGV, je ne peux pas trop me plaindre.  De mon côté, hormis le monde fou la semaine, je trouve qu'il s'agit d'une très bonne salle de sport.",,5,0,0
270,Fitness Park,https://www.yelp.fr/biz/fitness-park-paris-6,3.0,Laurent R.,1.0,No,"Beaubourg, Paris",3,31,0,,"La salle est maintenant très fréquentée voire bondée et aux heures de pointe il vous faudra patienter si vous voulez un tapis de course. Côté muscu le nombre d'appareils est un peu limite surtout pour les pecs, 4 machines pour une salle de cette taille c'est trop peu, donc on attend même pour pouvoir tourner ! 2 Dips c'est aussi très limite surtout qu'ils sont souvent en panne.  Les vestiaires (hommes) comptent maintenant 8 douches individuelles donc insuffisant aux heures de pointe et vous risquez de vous faire ébouillanter, elles deviennent parfois subitement brulantes ! Les casiers (à l'ancienne avec cadenas) sont en nombre insuffisant, beaucoup sont cassés, certains sont ""réservés"" c.a.d. qu'ils ne sont pas libérés par leurs occupants après leur séance, donc pareil aux heures de pointe vous pouvez vous retrouver à balader vos affaires avec vous dans la salle. Un système moderne de casiers avec gestion informatique centrale serait le bienvenu...  Côté hygiène c'est limite mais ça vient aussi des clients...  Les délais pour solutionner les problèmes signalés sont très longs (que fait le gérant ?) Utile Drôle Cool Publié le 23/12/2014Avis précédent Certainement une des salles de sport les plus pourries de Paris. Alors certes l'abonnement n'est pas cher mais vous en avez même pas pour votre argent. La moitié des appareils est en panne et vu le taux de fréquentation il vous faudra donc attendre patiemment votre tour et ""tourner"". Les vestiaires sont grands et corrects mais juste 5 douches cabines pour les autres c'est douche commune. Dommage car cette grande salle a du potentiel.  M.A.J. (oct. 2018): La salle est maintenant très fréquentée et aux heures de pointe il vous faudra patienter si vous voulez un tapis de course. Côté muscu le nombre d'appareils est un peu limite surtout pour les pecs, 4 machines pour une salle de cette taille c'est trop peu, donc on attend même pour pouvoir tourner ! 2 Dips c'est aussi très limite surtout qu'ils sont souvent en panne.  Les vestiaires (hommes) comptent maintenant 8 douches individuelles donc insuffisant aux heures de pointe et vous risquez de vous faire ébouillanter, elles deviennent parfois subitement brulantes ! Les casiers (à l'ancienne avec cadenas) sont en nombre insuffisant, beaucoup sont cassés, certains sont ""réservés"" c.a.d. qu'ils ne sont pas libérés par leurs occupants après leur séance, donc pareil aux heures de pointe vous pouvez vous retrouver à balader vos affaires avec vous dans la salle. Un système moderne de casiers avec gestion informatique centrale serait le bienvenu...",,0,0,0
271,L’Ile de Beauté,https://www.yelp.fr/biz/l-ile-de-beaut%C3%A9-paris-4,4.0,Membre Qype (marcel…),4.0,No,"Neuilly-sur-Seine, Hauts-de-Seine",1,2,0,,,,0,0,0
272,Fitness Park,https://www.yelp.fr/biz/fitness-park-paris-6,3.0,Boris A.,1.0,No,Paris,89,189,3,,"Prem's Bouge-toi les fesses, va chez ""Fitness"" !  J'aime : les machines ""inusables"" et confortables, l'ouverture 24h/7jrs. J'aime moins : l'accueil, un peu trop ""vendeur SFR"" pour moi... J'aime pas : c'est plein à craquer dès 11h le week-end ! ","Allez-y si vous êtes matinaux, sinon y'a le ""Club Med Gym"" à deux pas... Ce soir je serai la plus belle... ! Beau et propre, c'est possible !",1,2,3
273,Fitness Park,https://www.yelp.fr/biz/fitness-park-paris-6,3.0,Sophie B.,3.0,No,Paris,35,73,24,,,,6,0,1
274,Fitness Park,https://www.yelp.fr/biz/fitness-park-paris-6,3.0,Pou L.,4.0,No,Paris,0,19,21,," Maintenant réinscrite depuis Février, la salle a changé de nom, et d'horaires. Il n'y a plus d'histoires d'interdiction entre 16h et 21h, et la salle ferme maintenant la nuit (mais reste tout de même ouverte de 5h30 à 00h30, plage horaire assez conséquente).  Ayant un emploi du temps très peu chargé (les aléas de la vie ..), je peux y aller à pas mal de moments de la journée. J'y vais souvent vers 8h/9h, ou bien en fin de matinée et il n'y a que très peu de monde à chaque fois. La salle est propre et bien entretenue. Les gens sont plutôt respectueux de l'hygiène dans l'ensemble (il faut nettoyer les machines après chaque passage) ainsi que des règles de la salle. Il y en a toujours un ou deux qui ne nettoient pas, ou qui pratiquent avec leurs chaussures de l'extérieur, mais même si c'est dommage cela ne nuit pas à la propreté générale des lieux.  Les vestiaires et les toilettes sont biens également. Habitant à coté, je rentre toujours chez moi me doucher, je n'ai donc pas d'avis quant à la propreté des douches.  Je n'ai pas encore vraiment eu affaire à des employés de la salle à part lors de mon inscription, mais je compte demander l'aide d'un coach sous peu, alors je pourrai sûrement apporter plus de détails sur mon avis. ",,6,0,1
275,Fitness Park,https://www.yelp.fr/biz/fitness-park-paris-6,3.0,Kamel O.,5.0,No,Paris,0,6,0,,,,0,1,0
276,Fitness Park,https://www.yelp.fr/biz/fitness-park-paris-6,3.0,Membre Qype (cyrilb…),5.0,No,Paris,1,2,0,,,,0,0,0
277,Basic-Fit,https://www.yelp.fr/biz/basic-fit-paris-20,3.0,Kamillo I.,5.0,Yes,Paris,162,114,0,,"16 photos Une salle de sport super bien équipée avec le forfait mensuel le moins cher de Paris ! 19,99€ par mois ! Top  Hâte de m'y inscrire et de profiter ;-)  Me voilà heureux utilisateur de la salle Basic Fit Paris 12ème depuis le 1/4/2016 ! Comme précisé dans mon post, j'ai fini par m'inscrire dans cette salle qui se trouve à 5 min de chez moi !  Première surprise en m'inscrivant : frais d'inscription sont à 19,99€ Le forfait mensuel aussi et la cerise sur le gâteau - le premier mois est offert ! Du coup après avoir payé 19,99€ x 2 à l'inscription je ne serai débité qu'à partir du mois de juin :-)  La carte est faite sur-le-champ avec une machine prévue à cet effet. Il existe néanmoins la possibilité de le faire avec un réceptionniste.  Je suis fan de cet endroit. A commencer par la qualité du matos, les vestiaires qui sont très spacieuses avec leurs casiers astucieux et en terminant par les douches gratuites et super confortables. Ça change du Neoness... S'il est vrai qu'il y a pas de machines en double et qu'il faut parfois patienter et penser à bien prévoir sa séance, on ne peut pas s'ennuyer, car il y a des machines pour toutes les parties du muscles - même celles dont j'ignorais l'existence lol  A noter que la clientèle est beaucoup plus pro gym/muscu et cela se voit et c'est à notre grand plaisir, car on peut toujours discuter avec un pro et regarder comment s'entraîner pour s'en inspirer :-)  Je recommande ! J'y vais 3/semaine et je suis pas prêt d'arrêter ! Voir toutes les photos de Kamillo I. sur Basic-Fit Utile 2 Drôle Cool 2 Publié le 29/02/2016Avis précédent Une salle de sport super bien équipée avec le forfait mensuel le moins cher de Paris ! 19,99€ par mois ! Top  Hâte de m'y inscrire et de profiter ;-)",En savoir plus,2016,99,0
278,Basic-Fit,https://www.yelp.fr/biz/basic-fit-paris-20,3.0,Kiki L.,5.0,No,"Los Angeles, États-Unis",502,180,0,," cette entreprise est une arnaque. ils feront de leur mieux pour vous piéger. Oh, en plus, ils ne fournissent même pas d'eau, vous devez payer 5 € par mois pour une eau aromatisée. il suffit d'aller vous inscrire au Fitness Park.",,0,0,0
279,Basic-Fit,https://www.yelp.fr/biz/basic-fit-garges-l%C3%A8s-gonesse-2,,,,,,,,,,,,,,
280,Gym Suédoise,https://www.yelp.fr/biz/gym-su%C3%A9doise-paris-4,4.0,Membre Qype (Jen…),4.0,No,Paris,11,73,0,,"La gym suédoise est un concept unique et accessible à tous, il s'agit simplement de se bouger comme on veut, à son rythme et ce sur tous les types de musique... Les cours sont dispensés dans plusieurs centres à paris, il faut compter 10 euros par cours... Qui aurait cru que le sport pouvait être un plaisir pour tous??!!! A Essayer...",,0,0,0
281,Gym Suédoise,https://www.yelp.fr/biz/gym-su%C3%A9doise-paris-4,4.0,Membre Qype (lilil…),3.0,No,Paris,44,73,0,,"toutes mes copines m'en parlaient, ben oui c'est génial la gym suédoise tu connais pas ?, on s'amuse , on se muscle c'est pas cher et on y va quand on veut ok ok alors avec tous ces arguments, par curiosité j'ai laissé pour une fois tombé mon jogging du dimanche pour testé un cours. Et voilà comment, en plein après midi je me suis retrouvée avec 50 autres filles dans un gymnase à faire des abdos sur black eyed peas, et à essayer désespérément d'enchaîner des mouvements différents toutes les 2min. Est ce que je me suis amusée ?.heu bof mais transpiré et défoulée oui ! et puis c'est clair que les  musiques boites de nuit  et l'énergie du prof motive. Malgré la souffrance et l'effort je n'ai pas vu l'heure passée. Après une heure d'adbo fessiers, cardio et étirement, et tout ça sans clim s'il vous plait on ressort littéralement lessivée mais heureuse. Mais copines avaient finalement raison la gym suédoise présente pas mal d'avantage surtout quand on voit le prix, après ça je me suis dis fini les salles de sports au tarif faramineux ! la gym suédoise doit donner à peu prés le même résultat sans dépenser des fortunes. En tous cas mon corps s'en est souvenu pendant longtemps, une heure de cours et trois jours de courbatures, qui dit mieux ?",,0,0,0
282,Ken Club,https://www.yelp.fr/biz/ken-club-paris-2,4.0,Membre Qype (jdauma…),5.0,No,Paris,0,11,0,,,,0,0,0
283,Gym Suédoise,https://www.yelp.fr/biz/gym-su%C3%A9doise-paris-4,4.0,Membre Qype (Tartan…),3.0,No,"Angervilliers, Essonne",15,34,0,,,,0,0,0
284,Ken Club,https://www.yelp.fr/biz/ken-club-paris-2,4.0,Pierre-Henri L.,4.0,No,"Vaugirard/Grenelle, Paris",173,342,2,,"Le Ken Club a une bonne réputation en matière d'équipements sportifs mais aussi la réputation d'être un club plutôt ""sélect"". En effet pour être membre a part entière, il faut être parrainé, mais sachez qu'il existe des formules a la journée ou bien d'abonnement a plusieurs sessions.  C'est très propre et bien tenu, le personnel est aux petits soins pour vous et la première chose qui frappe c'est la piscine du club qui est tout simplement magnifique ! Il y a aussi un sauna et un hammam pour les amateurs.  La salle de sport est plutôt grande et rudement bien équipée en appareils récents et de qualité. Ainsi, on peut regarder la TV tout en pédalant, ce qui fait passer le temps un peu plus vite. Le vestiaire est spacieux, calme et lui aussi très propre.  Enfin, sachez qu'il y a un espace restauration a l'intérieur du club pour satisfaire vos petites fringales. Bref c'est une superbe impression que dégage ce club de sport et on a des équipements complets et récents a disposition."," Seul bémol, le prix/coût de cette salle...",4,0,1
285,Gym Suédoise,https://www.yelp.fr/biz/gym-su%C3%A9doise-paris-4,4.0,Membre Qype (anwav…),5.0,No,Paris,5,6,0,,"On dit que c'est un sport de fillettes, mais les hommes qui y vont transpirent tout autant que nous alors pas si fillette que ça ...  Testez vous allez adorer !",,0,0,0
286,Ken Club,https://www.yelp.fr/biz/ken-club-paris-2,4.0,Membre Cityvox (cartou…),4.0,No,Paris,0,1,3,,,"Publié le 12/11/2008 Parfait pour la ligne ! Je vous recommande tout particulièrement le couscous de ma mère, à déguster au 8, rue... Je plaisante, c'est mon adresse secrète! Mais comme je serai sur scène à la Cigale le 3 avril, je reprends les répétitions avec Marie-Claude Pietragalla (qui signe la mise en scène de mon spectacle), donc, pour le couscous, c'est plutôt ceinture... Je surveille ma ligne et fréquente assidûment le Ken Club et son restaurant où je peux me faire plaisir sans excès.",0,0,0
287,Gym Suédoise,https://www.yelp.fr/biz/gym-su%C3%A9doise-paris-4,4.0,Membre Qype (Lilie…),5.0,No,Paris,1,19,0,,"On se bouge mais de façon très ludique et amusante, et c'est toujours la musique qui guide le corps (et pas un effort désagréable).  La qualité des cours dépend pas mal des profs, mais les mauvais sont bien moins nombreux que les bons Et l'ambiance est toujours très détendue.  En plus, c'est un sport très complet, où l'on travaille la muscu, la cardio et les étirements, le tout avec des transitions en douceur. Je suis complètement convertie !",,0,0,0
288,Ken Club,https://www.yelp.fr/biz/ken-club-paris-2,4.0,Membre Cityvox (david1…),5.0,No,Paris,0,3,0,,,,0,0,0
289,Ken Club,https://www.yelp.fr/biz/ken-club-paris-2,4.0,Membre Cityvox (natach…),5.0,No,Paris,0,2,0,,,,0,0,0
290,La Force d’Épione,https://www.yelp.fr/biz/la-force-d-%C3%A9pione-le-blanc-mesnil,,,,,,,,,,,,,,
291,Energie Forme,https://www.yelp.fr/biz/energie-forme-pantin,,,,,,,,,,,,,,
292,Mon coach et moi,https://www.yelp.fr/biz/mon-coach-et-moi-paris,,,,,,,,,,,,,,
293,Lofting,https://www.yelp.fr/biz/lofting-boulogne-billancourt-4,3.0,Membre Cityvox (liloul…),5.0,No,"Boulogne-Billancourt, Hauts-de-Seine",0,1,0,,,,0,0,0
294,Lofting,https://www.yelp.fr/biz/lofting-boulogne-billancourt-4,3.0,Membre Cityvox (domohi…),5.0,No,"Boulogne-Billancourt, Hauts-de-Seine",0,2,3,,,"Publié le 17/11/2012 Lieu très sympa Ça fait 3 ans que je suis membre et le lieu ne fait que s'améliorer, toujours des nouveaux appareils de fitness et de muscu... Des rénovations très agréable à voir... même si le lieu n'est pas super grand, je suis très satisfaite (accueil, cours collectif, l'ensemble du lieu, le sauna... sanitaire).",0,0,0
