,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
107,Strongbows Pub,https://www.yelp.de/biz/strongbows-pub-kiel,4.0,Daniela S.,5.0,No,"Kiel, Schleswig-Holstein",20,118,0,30.3.2008,"Das Strongbows liegt versteckt in der Schauenburger Strasse / Ecke Holtenauer unten im Keller. Das Pub ist typisch britisch, ein langer Schlauch mit kleinen Sitzgelegenheiten sowie die Wände voller Zeugs wie Werbetafeln für diverse Whisk(e)ys und Biere. Im hinteren Bereich befindet sich die Möglichkeit zu darten.  Die Getränke sind typisch und normalpreisig., unsere Lieblingsgetränke sind Cider + Black Current sowie klassisches Newcastle Brown Ale.  Mein Highlight sind die Körbchen mit frischen Fritten, dick geschnitten und serviert mit Ketchup sowie der legendären HP Sauce brrr Eine große Portion reicht zum Knabbern für vier Leute locker aus.  Leider sind die Mädels dort bei großem Ansturm ein wenig unter besetzt und daher leicht gestresst (aber nie unfreundlich!), weisen aber gerade bei Frittenbestellung vorher darauf hin, wenn es etwas länger dauern könnte. Dafür sind sie alle unglaublich nett und immer für einen dummen Spruch zu haben.  Fazit: Da für uns in fußläufiger Reichweite, werden wir da auch weiter hin gern sowohl unter der Woche als auch am Wochenende spontan einkehren.  Update: Freitags gibt es einen Tagescocktail für 3,50 Euro (war bisher immer Sex on the beach) und Sonntags ist wieder geöffnet - inkl. Fish&Chips!",,0,0,0
108,Strongbows Pub,https://www.yelp.de/biz/strongbows-pub-kiel,4.0,Qype User (capita…),4.0,No,"Lubeck, Schleswig-Holstein",18,89,5,31.3.2008,"Besonders das leckere Newcastle vom Fass und die Atmosphäre, wie schon beschrieben, zeichnen den Laden aus - und natürlich auch die Möglichkeit stilecht Crisps zu konsumieren! Der Service ist freundlich und bemüht und auch in der Hektik bei vollem Haus zumindest engagiert.",,0,0,0
109,Strongbows Pub,https://www.yelp.de/biz/strongbows-pub-kiel,4.0,Matthias H.,4.0,No,"Kiel, Schleswig-Holstein",0,64,0,,"Fazit: Eine nette urige Kneipe, in der man gut versacken kann!",,0,0,0
110,Strongbows Pub,https://www.yelp.de/biz/strongbows-pub-kiel,4.0,Marcus L.,4.0,No,"Kiel, Schleswig-Holstein",0,30,2,24.9.2011,,"24.9.2011 Tolle Kneipe mit super netter Bedienung. Gute Getränkeauswahl zu guten Preisen. Sind nach längerer Zeit mal wieder da gewesen und leider überragen die jetzt alle Spiele vom HSV, so dass wir nach 2 Bier wieder gegangen sind, da wir kein Fußball sehen wollten. Wenn der HSV nicht spielt werden wir aber wieder hingehen.",0,0,0
111,Strongbows Pub,https://www.yelp.de/biz/strongbows-pub-kiel,4.0,Christian B.,4.0,No,"Kronshagen, Schleswig-Holstein",4,54,0,30.9.2012,,,0,0,0
112,Mann´s,https://www.yelp.de/biz/mann-s-kiel,,,,,,,,,,,,,,
113,Gaststätte Probierstube,https://www.yelp.de/biz/gastst%C3%A4tte-probierstube-kiel,,,,,,,,,,,,,,
114,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,Anni D.,4.0,No,Hamburg,21,409,0,21.3.2016,"Sehr viel Strandfeeling: weiße Möbel mit grau und Rattan/Holz. Durch die Bodendielen sieht man das Wasser :) Direkt im Wasser; im Sommer kann man hier auch SUP ausleihen oder schwimmen gehen :)  Am Samstag war Eröffnung, alles war noch halb fertig, es roch noch nach Farbe :) Das Wasser für den Tee konnte nicht auf 100°C erwärmt werden, die Becher wurden vor Verzehr mit warmem Wasser angewärmt :) Heute war Selbstbedienung angesagt: der Cappuccino war ok, ein wenig zu sehr nach Kaffee statt Espresso geschmeckt. Der Apfelkuchen war auch gut. Allerdings sind die Preise etwas gesalzen; mag wohl an der Lage liegen!?",,1,0,1
115,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,Jan B.,4.0,No,"Kiel, Schleswig-Holstein",10,94,0,4.7.2018,,,0,0,0
116,Tom Kyle,https://www.yelp.de/biz/tom-kyle-kiel,3.0,Torsten M.,4.0,No,"Kiel, Schleswig-Holstein",1,139,0,27.11.2018,"Neue Bar in Kiel, welche zum Verweilen und um Sport schauen einlädt. Es ist auf zwei Etagen, unten zum gemütlichen sitzen und klönen und oben kann man Sport sehen, Dart und Billard spielen. Natürlich gibt es auch oben eine Bar. Der obere Bereich kann über eine Treppe oder Fahrstuhl erreicht werden. An den kleinen Hunger ist auch gedacht, wenn mir die Umweltfreundlichen Pappeteller auch nicht gefallen. Richtige Teller wäre schöner und wäre passender. Darum auch nur 4 Sterne.",,0,0,0
117,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,Lea B.,3.0,No,Hamburg,101,153,0,14.4.2016," Auch wenn die Location wirklich toll ist, auf einer Seebrücke eine Bar. Weiße Tische und Stühle, stilvolle Tischdekoration. Leider war der Service noch im Winterschlaf. Meine Bestellung wurde zügig aufgenommen, mein Getränk stand auch schnell vor mir. Und dann hieß es warten. Mein Kuchenstück und auch das meiner Bekannten wurden erst nach der Bestellung von nachfolgenden Gästen und Abarbeitung dieser vom Blech gekratzt. Die ganze Zeit stand man etwas planlos am Tresen. Wir und auch die beiden Servicekräfte. Als der Schoko-Kirsch-Kuchen dann endlich vor mir stand, war das Eis in meiner Eisschokolade schon gut angeschmolzen. Freundlich, aber langsam. Ein wenig wie kleine Faultiere. Preislich lag das ganze schon im gehobenen Bereich. Das ist sicherlich der super Lage geschuldet.  Geschmacklich war beides gut. Ich hoffe sehr, dass im Sommer die Geschwindigkeit zunimmt. Die Lokalität lädt zum Verweilen ein und hat viel Potential.",,7,0,2
118,Tom Kyle,https://www.yelp.de/biz/tom-kyle-kiel,3.0,Niels S.,5.0,No,"Duisburg, Nordrhein-Westfalen",0,3,0,,,,0,0,0
119,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,H K.,1.0,No,"Düsseldorf, Nordrhein-Westfalen",0,14,0,19.5.2018,,,0,0,0
120,Tom Kyle,https://www.yelp.de/biz/tom-kyle-kiel,3.0,Chris M.,2.0,No,"Gaarden, Kiel, Schleswig-Holstein",0,6,0,,,,0,0,0
121,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,L D.,4.0,No,Hamburg,1,36,0,20.8.2016,,,0,0,0
122,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,Qype User (Elli7…),4.0,No,"München, Bayern",901,491,10,17.8.2009,"Als Ex-Kielerin bin ich nicht auf dem neusten Stand der Dinge, was und wo in Kiel so los ist!  Am Wochenende gings in die alte Heimat und schau an was ist denn das?  Seebar im Seebad  Klasse um es mit einem Wort zu beschreiben!  Nette Bar, freundlicher Service auch fürs Auge! ;) Super Lage, einfach schön!  Wir haben hier nur eine Kleinigkeit (Cranberry Schorle) getrunken! Man kann hier aber auch einen ganzen Tag verbringen, sich eine der pinkfarbenden Liegen schnappen und auf Wassen schauen & abschalten!  Komme sicherlich noch einmal her!",,0,0,0
123,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,Akte X.,5.0,No,"Kiel, Schleswig-Holstein",10,87,0,15.5.2009,"Wir waren gestern, einen Tag vor der offiziellen Eröffnung, in der Seebar. Schon wenn man am Hindenburgufer entlanggeht, erstrahlt das Seebad in neuem Glanz. [...]  Ausführlicher Beitrag wurde von mir gelöscht. Füge ich wieder hinzu, wenn der YELP-Filter zufriedenstellend funktioniert.",,0,0,0
124,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,T Wie T.,2.0,No,"Kiel, Schleswig-Holstein",19,110,0,5.7.2015,"Wer hier hingeht, möchte das maritime Flair von Kiel genießen. Lage, Lage, Lage sind hier das A und O. Die Qualität der Speisen ist o. k. Der Service ist unaufmerksam, unprofessionell und langsam. Hilfreich 2 Lustig Cool 1 26.5.2009Vorheriger Beitrag",,0,0,0
125,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,Lukas M.,3.0,No,"München, Bayern",0,28,0,21.6.2016,,,0,0,0
126,Seebar,https://www.yelp.de/biz/seebar-kiel,3.0,Tom V.,4.0,No,"Kiel, Schleswig-Holstein",0,26,0,,,,0,0,0
127,T-Kiela Bar,https://www.yelp.de/biz/t-kiela-bar-kiel,1.0,Qype User (heidi_…),1.0,No,Berlin,0,9,0,,,,0,0,0
128,Café Taktlos,https://www.yelp.de/biz/caf%C3%A9-taktlos-kiel-2,,,,,,,,,,,,,,
129,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,Qype User (AhoYaa…),5.0,No,"Kiel, Schleswig-Holstein",1,101,0,,super personal und tolles publikum,,0,0,0
130,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,Qype User (Giovan…),4.0,No,"Bonn, Nordrhein-Westfalen",18,132,5,8.1.2008,"Der Name Galerie Club 68 steht sowohl für Kneipe aber auch für Kultur. So gibt es neben einem kneipentypischen reichhaltigen Speisenangebot (lecker, schmackhaft) einer breiten Auswahl an Bier auch immer wieder mal Kunst und Kultur zu bestaunen... Apropros Kultur... der Laden mit seinem Inventar (hierzu zählen zum Teil auch die Gäste) ist echter Kult, denn nicht nur die netten Tische mit den Autositzen sind was Besonderes. Gelegentlich trifft man hier die Protagonisten, Erdenker und Ideengeber zu der bundesweit bekannten Comicfigur ""Werner"". Seit dem 1.Januar ist der Club 68 ein Verein und Zutritt zum Club gibt es nur noch mit einer Jahresmitgliedschaft zum Preis von 3 Euro. Dafür darf dann auch geraucht werden...  Einen Besuch wert ist ebenfalls die Homepage, auf der u.a. Infos zu den aktuellen Ausstellungen und die Speisekarte zu finden ist.",,0,0,0
131,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,Anne K.,5.0,No,"Felm, Schleswig-Holstein",0,7,68,,,,0,0,0
132,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,Qype User (North7…),4.0,No,"Kerpen, Nordrhein-Westfalen",2,73,0,12.6.2012,,,0,0,0
133,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,Qype User (gitarr…),5.0,No,"Mülheim, Nordrhein-Westfalen",21,13,0,,,,0,0,0
134,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,Qype User (pindak…),4.0,No,"Kiel, Schleswig-Holstein",5,73,0,23.10.2008,,,0,0,0
135,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,RK User (ansich…),5.0,No,"Magdeburg, Sachsen-Anhalt",0,13,0,,"Genug der Nostalgie, die Speisekarte (und Homepage) klärt Nicht-Kieler und Spätgeborene ein wenig über das entfernt Historische auf, hat aber auch in der nahen Gegenwart erstaunlich viel zu bieten. Wer genau hinguckt und hinschmeckt, merkt schnell, dass man hier nicht zum aufgeschneckten Wortgeklingel, sondern eher zum norddeutsch-brummigen Understatement neigt. Alles kommt ein bisschen unscheinbar daher, überrascht dann aber durch seine Qualität. Der Laden ist urig, aber pieksauber, die rustikale Karte ist klein, aber originell, und alle Gerichte sind sehr pfiffig abgeschmeckt. Die Küche hat uns noch nie enttäuscht,  vieles ist anderswo lange nicht so lecker. Und über die Preise kann man beim besten Willen nicht meckern. Wer kein chices Sternerestaurant sucht, sondern einen originellen Laden, in dem supergut gekocht wird, ist hier genau richtig. Deshalb erhält der Club hier von uns in allen Kategorien die volle Punktzahl. Alle anderen Angaben leisten wir nach (+ mit) bestem Gewissen.",,0,0,0
136,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,Qype User (oldman…),5.0,No,"Kiel, Schleswig-Holstein",1,3,0,,,,0,0,0
137,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,RK User (bluesk…),4.0,No,"Hamm, Nordrhein-Westfalen",0,27,68,22.5.2012,"  Von außen eher wie eine  Kneipe, wenn man reinkommt aber trotz der altbackenen Einrichtung sehr gemütlich.  Uns gefielen die zu vor schon erwähnten Autositze am Fenster am besten, und hatten Glück einen freien Platz zu bekommen. Mit Blick auf den Tresen konnte man den Service- Kräften bei der Arbeit zuschauen.   Das Ambiente ist eher rustikal mit vielen Bildern, Gemälden. Am Tresen Fotos aus früheren Zeiten und daneben geht es in den oberen Galeriebereich, wo wir allerdings nicht waren. Da wir ja in bequemen Ledersesseln saßen war es für uns sehr angenehm, wen man allerdingst mit vier Personen dort sitzt und Essen möchte kann es auf dem Tisch sehr eng werden. Und die Rustikale Holzbestuhlung wäre mit Kissen sicherlich angenehmer für die Gäste. Zumal wir den Eindruck hatten das man hier nicht in der Hauptsachen wegen des Essens kommt, aber sicherlich viele während ihres Aufenthalts nach einigen Getränken essen werden. Soll heißen, lange Sitzungen und da sind Kissen angenehmer als Holz. Alles in allen aber sehr Gemütlich und mit viel Geschmack eingerichtet. Kupfer, Eisen, Ketten, Stein und Holz geben dem Lokal, Kneipe, Kommunikation- Restaurant ein besonderes Ambiente. Rockmusik und Comic, passt hier rein. Parkplätze, Zufall. Service, dem besonderen Ambiente angepasst. Preis-Leistung vorweg genommen außergewöhnlich Gut.   Kartoffelsuppe für 3,60 €. Spinat in verschiedenen Variationen von 7,00  bis 8,00 Euronen. Eine kleine Auswahl von Pfannen  (8,00  bis 11,00 €) und La  Flute Gerichte die es für unter 5,00 € gibt. Etwas Nudeliges, und da staunt der Fachmann. Steinpilze mit Parmesan auf Spaghetti und einer anderen Nudel Variante für nur 7,50 €. Doch die Salate sind die Variantenreichsten Gerichte. Mit verschiedenen Käsesorten oder  Geflügel. Liegt von 4 ein halb bis 7 ein halb Euronen. Dessert, nur der Apfelstrudel interessant. 3,60 oder 3,80 €. Im Getränkebereich auch sehr Günstig.  Ausgezeichnete Tasse Milchkaffee für 1,60 €. Und was wir toll fanden, heiße Zitrone, frisch gepresst für 1,80 €. Schon fast von der Gastronomie vergessen, jedenfalls bei uns.   Weine in kleiner Variante, (Rose) Bardolino DOC für knappe  4,00 €. Eben so viel wie eine Flasche Kostet, vermute ich mal. Weis, Standard. Riesling,  Soave und Pinot. Und Rot, Bordeaux und Chianti. Biere sind in vielen Varianten auf der Karte wie auch eine umfangreiche Schnapsanzahl.  Alkoholfreies und das Beste, Aspiranten bekommen das GL. Wasser umsonst, ob Leitungswasser oder aus der Flasche geht nicht aus der Karte hervor. Und wie werde ich Aspirant? :-J)   Aber wir waren hier richtig zumal schon vorweg etwas, wenn auch nicht so ausgiebiges gegessen konnten wir hier einige Kleinigkeiten zu uns nehmen. Die Kartoffelsuppe ausgezeichnet, mit Bohnenkraut wie ich glaube abgeschmeckt. Die Nudeln mit Steinpilzen, kleine Portion. Aber Preis-Leistung stimmte hier. Salat mit Schafkäse. Die Salatauswahl war gut und auch frisch. Der Schafskäse gefiel mit nicht, hätte lieber Ziegenkäse gehabt. Aber das ist individuell Geschmacklich unterschiedlich und somit keine Kritik.",,0,0,0
138,Galerie Club 68,https://www.yelp.de/biz/galerie-club-68-kiel,4.0,RK User (roger…),4.0,No,"Kiel, Schleswig-Holstein",0,12,0,,,,0,0,0
139,Kieler Parterre,https://www.yelp.de/biz/kieler-parterre-kiel,,,,,,,,,,,,,,
140,Ssv Sportheim Suchsdorf,https://www.yelp.de/biz/ssv-sportheim-suchsdorf-kiel,4.0,Tuilin S.,4.0,No,"Felm, Schleswig-Holstein",0,66,0,,"Das Essen ist allerdings bei Veranstaltungen immer sehr gut. Wer also einen 50 Geburtstag feiern will, kann sich hier ja mal erkundigen. Natürlich ist nach Heimspielen der ersten Herren Mannschaft einiges mehr los, in der Woche ist meist tote Hose. Update: 2012 renoviert, mit Sky und Grosleinwand.",,0,1,0
141,Gaststätte Jever Stübchen,https://www.yelp.de/biz/gastst%C3%A4tte-jever-st%C3%BCbchen-kiel,5.0,Qype User (Hansi…),5.0,No,"Kiel, Schleswig-Holstein",0,1,0,,,,0,0,0
142,Im Sattel,https://www.yelp.de/biz/im-sattel-kiel,3.0,Qype User (transa…),3.0,No,"Kiel, Schleswig-Holstein",5,96,2009,15.9.2008,"Holger ist nicht mehr da, und damit ist der Grund, diese Kneipe zu besuchen, weggefallen. Schade!!! Bewertung entsprechend runtergesetzt. (Alter Beitrag siehe unten...)  Eine echte 1-Mann-Eckkneipe, die von außen nicht viel hermacht und natürlich auch innen eher schlicht gehalten ist. Täglich trifft sich hier die Stammkundschaft, um mit dem stets herzlichen Wirt bei Bier und Korn die Weltlage und die Probleme des Alltags zu erörtern. Allerdings trifft man hier, untypisch für diese Art Kneipe, auch immer wieder junge Leute, die die bodenständige Atmosphäre und den guten Corvit-Korn zu schätzen wissen. Der Wirt trinkt mit, und gibt an guten Tagen auch mal ordentlich einen aus. Von Trinkgeld will er partout nichts wissen.",,0,0,0
143,Im Sattel,https://www.yelp.de/biz/im-sattel-kiel,3.0,Daniel D.,1.0,No,Berlin,0,11,0,," Die Bar sah recht gemütlich aus... Die Lage wunderbar. Am Ende wollten wir nur raus, Die Bedienung war stets sonderbar.  _________________________________  In einer sternenklaren Nacht trat ich arglos hinein, Erblickte zwei feine Edelmänner, so der Schein. Euphorischen Schrittes ging ich auf sie zu, Aber was ich von den Ochsen bekam, war nur ein überhebliches Buuh!  Es dürstete mich - in der Kehle trockene Dürre. Doch was sie mir brachten, war wässrige Plörre. Das Gasteswohl war nicht ihr Ziel, So trieben sie ihr arrogantes Spiel.  Die Gesellschaft war anfangs noch in bester Laune, Doch von der Theke kam nur böswill'ges Geraune. Unsere Jukeboxmusik spielten wir mit Genuss, Aber die Arroganz des Wirts machte damit Schluss.  Drum wollten wir nur noch rückwärts raus, Denn der Laden ist wahrlich mehr als ein Graus. So war die Nacht von Dauer - kurz, Beendet wurde sie durch des Barkeepers Furz.  Diesen Abend zu beschreiben, dafür fehlen mir beinah die Worte. Geht überall hin... nur nicht an diesen Orte!",,3,1,1
144,Im Sattel,https://www.yelp.de/biz/im-sattel-kiel,3.0,Qype User (Giovan…),3.0,No,"Bonn, Nordrhein-Westfalen",18,132,0,15.2.2008," Die Einrichtung ist betont rustikal und man wundert sich nicht, dass die Zeit ein wenig stehengeblieben ist.  Die Kneipe weist ganze zwei Highlights auf: Die Musikbox, die gerne am Wochende dudelt und natürlich neben den gängigen Schlagern auch eine Menge ganz netter Rock- und Countrymusik enthält. Ansonsten rockt dort Radio NORA.  Das zweite Highlight ist der Wirt. Eine Mischung aus Biedermann, Trinker, Unterhalter, Veranstalter, Aninmator. Dazu noch ein wenig launisch aber immer gut drauf, wenn neue Gäste kommen.  Zu Trinken gibt es in erster Linie gutes Holsten vom Fass oder eben die leckere Exportvariante in der Fruchtzwergflache. Selbstgemachte ""Schwarze Sau"" und bester Korn (Corvit)stehen ebenfalls auf der Karte.",,0,0,0
145,Im Sattel,https://www.yelp.de/biz/im-sattel-kiel,3.0,Qype User (rip-ki…),4.0,No,"Kiel, Schleswig-Holstein",1,9,0,,,,0,0,0
146,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Qype User (gunnar…),5.0,No,"Kiel, Schleswig-Holstein",0,3,0,,"nach Kiel gezogen bin musste ich mir natürlich ein/e neue/s lieblings Restaurant/Bar suchen. Ich glaube ich bin fündig geworden. Das Sotos punktet mit dem Flair einer echten Tapas Bar. Es muss nicht immer nach der Gemütlichkeit des Südens aussehen und einem der spanische Flair verkauft werden. Viel mehr muss es authentisch und einfach sein. Im Gegensatz zur Kieler Konkurrenz (die ich auch bereits ausprobiert habe) wird der Kunde hier sehr freundlich bedient und das Preis-Leistungs-Verhältnis stimmt! Ich bin wirklich freudig überrascht. Bei gutem Wetter kann man in einer nicht ganz üblichen Formation ein nicht ganz Restaurant typisches Ambiente erleben unter freiem Himmel erleben, sehr leckere Tapas essen und einen guten Wein trinken. Rundum (für mich) das perfekte Örtchen um den Abend gediegen ausklingen zu lassen.",,0,0,0
147,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Christoph H.,2.0,Yes,"Kiel, Schleswig-Holstein",135,321,0,20.12.2015," Beim Betreten des Soto lässt absolut nichts darauf schließen, dass es sich um einen Spanier handeln soll. Spätestens der Blick in die Karte sorgt für Ernüchterung. Die Auswahl an Tapas ist bspw. sehr überschaubar. Und die bestellten Tapas waren eher kleine Portionen von irgendwas als Tapas. Mojo sind einfach gehackte Tomate und grüne Sauce ist in Öl ertränkte Petersilie.","Den zweiten Stern gibt es nur, weil der Service sehr freundlich und zuvorkommend war.",3,0,1
148,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Susann N.,5.0,No,"Magdeburg, Sachsen-Anhalt",1,28,0,24.5.2018,,,0,0,0
149,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Henrik H.,4.0,No,"Wunstorf, Niedersachsen",5,5,0,,,,0,0,0
150,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Daniela S.,5.0,No,"Kiel, Schleswig-Holstein",20,118,6,28.3.2013,"Erster Beitrag Bereits seit 2010 laufen wir auf dem Weg zu Freunden oder ins Metro Kino an der Tapas Bar ""Soto´s"" vorbei - aber erst im strengen Osterwinter mussten wir dringend ein wenig spanische Luft schnuppern und besuchten die stets gutgefüllte Tapas-Bar in der kleinen Ladenzeile am Ende des Knooper Weges. Auch an diesem Mittwochabend gegen 20:30 Uhr war die kleine Bar gut gefüllt, doch wir sahen durch die Glasfront freie Plätze und betraten sie durch einen dicken Windfang-Vorhang. An einer Wand befindet sich eine langgezogene rote Polsterbank mit einigen kleinen Tischen, an der Rückseite eine großzügige Bar. Im Fensterbereich findet man eine ""Polsterecke"" mit großen Kissen für die Kuschelfans. Wir wählten einen Tisch am Fenster und wurden von einer männlichen Bedienung (Chef?) freundlich begrüßt und erhielten die Karten. Speisekarte Die Karte besteht aus einem großen Pappdeckblatt mit dem Logo der Bar und schmalen Pappseiten. Sie sollte eigentlich im Netz bereitstehen, dort ist jedoch in den letzten Wochen seit ich es beobachte nichts passiert. Die ersten Seiten zeigen eine nicht zu große Auswahl Tapitas, Tapas, kleine Speisen, Salate und eine Seite für Desserts. Zwei Drittel der Karte sind den Getränken vorbehalten, sowie einigen Erklärungen zu spanischen Weinen. Wir entschieden uns für die Spezi von FritzKola (Mischmasch) in der Flasche und einen weißen Rioja von 2010 zu 4,20€ das Glas. Wir bestellten Papas Arrugadas (kanarische Kartoffeln mit Salzkruste zu 3,90€), Pimentos de Padron (kleine grüne Paprikaschoten, fritiert mit Meersalz zu 4,80€), gratinierten Ziegenkäse mit Äpfeln und Nüssen zu 3,90€, Brot mit Aioli, Kräuterbutter und Oliven zu 3,90€ und fritierte Miesmuscheln mit Currydip zu 4,90€.   Service Obwohl in der Bar starker Trubel herrschte, hatte unsere Bedienung immer ein sehr warmes und herzliches Lächeln für uns. Die Getränke kamen schnell und waren gut gekühlt, da die Karte gleich als erstes darauf hinweist, dass alle Speisen frisch gemacht werden und daher mit Wartezeit zu rechnen ist, stellten wir uns darauf ein, mussten jedoch nicht lange warten. Die Speisen kamen dann nach Tapas-Art in kurzen Intervallen hintereinander, was aber auch gut war, denn der Tisch war für unsere Bestellung fast zu klein. Nach dem Essen war es jedoch schwierig, jemanden auf uns aufmerksam zu machen, da an der Bar starker Betrieb herrschte. Die Speisen / Getränke Mit der Fritz Mischmasch kann man nicht viel falsch machen, sie schmeckt einfach besser als ""Spezi"", deshalb habe ich davon auch immer etwas im heimischen Kühlschrank. Der weiße Rioja wurde für sehr gut befunden und beim nächsten Mal mit Sicherheit wieder bestellt. Der gratinierte Ziegenkäse kam angerichtet auf zwei frischen Baguettestücken, belegt mit Apfelschnitzen und Nüssen, bestäubt mit Paprikapulver. Auf dem Teller fanden sich neben Paprikapuder und weiteren Nüssen noch Safranfäden zur Deko (siehe Bild unten). Sehr schön angerichtet und sehr schmackhaft, der Ziegenkäse war vielleicht eine kleine Spur zu mild. Der Brotteller bot zwei Stücke geröstetes Knoblauchbrot (von dem ich noch mehr hätte essen können) und zwei Sorten Brot, alle frisch und sehr lecker. Die Aioli hätte etwas mehr Knoblauch vertragen, die Kräuterbutter war selbstgemacht und ebenfalls sehr lecker. Die Oliven waren ungefüllt. Die kanarischen Kartoffeln kamen mit drei Sorten Sauce - Aioli, Mojo Verde und Mojo Rojo, die alle selbstgemacht waren und gut schmeckten. Nur die Salzkruste der Kartoffeln war mir etwas zuu salzig, meine Begleitung fand sie jedoch genau richtig. Die Pimentos de Padron mit Salzkruste wurden mit einigen Scheiben Baguette und einem kleinen Schälchen für die Stiele serviert. Die Portion war großzügig und lecker. Die fritierten Miesmuscheln hatten einen angenehm kräftigen Muschelgeschmack und boten eine knusprige Panade. Auch hier wurde frisches Brot dazu gereicht. Lediglich der leckere Currydip war etwas zu knapp bemessen - da werden wir beim nächsten Mal sicherlich mehr bestellen.   Fazit Alle bestellten Tapas waren sehr lecker und von hoher Qualität, auch der Wein wußte zu überzeugen. Die Stimmung war gut, so dass man dort auch auf ein Glas einkehren kann, im Sommer kann man draußen sitzen. Wir werden mit Sicherheit wiederkommen und noch andere Speisen testen.",,0,0,0
151,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Qype User (Fenris…),5.0,No,"Kiel, Schleswig-Holstein",1,27,1,23.9.2010,"Eine gemütliche Bodega mit leckeren, hausgemachten Tapas. Sehr empfehlenswert sind das Steakbaguette und der Hauswein.","Wenn die Stimmung gut ist und der Wirt Lust hat, kann es sein das er so lange geöffnet hat, das man auf dem Rückweg nach Hause beim Bäcker Frühstücksbrötchen holen kann.",0,0,0
152,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Qype User (liphpi…),5.0,No,"Kiel, Schleswig-Holstein",0,1,0,,"interessante Mixtur aus Bar und Restaurantbetrieb mit herzlichem Ambiente. Schnörkellos und nett. Der Laden ist aber recht klein, wir waren froh, dass wir reserviert hatten.",,0,0,0
153,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Tom V.,5.0,No,"Kiel, Schleswig-Holstein",0,26,0,,,,0,0,0
154,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Qype User (wokann…),5.0,No,"Kiel, Schleswig-Holstein",0,4,0,,,,0,0,0
155,Soto’s,https://www.yelp.de/biz/sotos-kiel,4.0,Qype User (ohrt…),5.0,No,"Kiel, Schleswig-Holstein",0,1,0,,,,0,0,0
156,Schwentine Stübchen,https://www.yelp.de/biz/schwentine-st%C3%BCbchen-schwentinental,,,,,,,,,,,,,,
157,Restaurant Kieler Yacht Club,https://www.yelp.de/biz/restaurant-kieler-yacht-club-kiel,1.0,Hans-Christian S.,2.0,No,Hamburg,3,31,0,15.8.2017,"Der KYC, ein Ort der gemischten Gefühle. Alle paar Jahre machen wir mal wieder einen Versuch, 2017 war leider eine volle Enttäuschung. BBQ pulled beef burger, trocken, faserig weitgehend ohne Geschmack. Über den schwarzen ""Bun"" kann man sich streiten. Sommer Menü: Maissuppe extrem mastig, Chili Öl ohne Geschmack. 36h gehärtet Rinder Bug war trocken und zäh. Soßen dazu lassen stark System Küche vermuten. Der Service auf der  Terrasse war ok, wenn auch recht leger für die Preislage. Die Lage ist fantastisch, daher 2* Mal schauen ob wir wiederkommen, vielleicht in 1-2 Jahren.",,0,0,0
